Year,Month,Day,MaxTemp,MinTemp,MeanTemp,Humidity,Radiation,WS,ET,,
2000,12,24,32.8,21.9,26.9,78.7,16.45,1.4,3.603558521,,
2000,12,25,33.2,22.4,27.2,77.6,18.2,1.1,3.865292753,,
2000,12,26,33.4,22.1,26.8,78.7,16.59,1,3.557113486,,
2000,12,27,33,22.2,27.1,79,20.19,1.2,4.167428224,,
2000,12,28,28.2,23,25,91.4,6.48,0.9,1.564505203,,
2000,12,29,29.4,23.1,25.3,90.4,7.88,1.3,1.854237667,,
2000,12,30,31.9,23.4,26.5,87.9,11.15,0.5,2.426007468,,
2000,12,31,27.4,23.9,24.6,94.8,2.09,0.5,0.765627886,,
2001,1,1,33.6,21.5,26.7,79.3,17.6,1,3.704398922,,
2001,1,2,31.3,22.5,26.9,78,12.42,0.6,2.720837904,,
2001,1,3,32.4,23.7,27.2,78.1,14.78,0.8,3.222225177,,
2001,1,4,30.2,23,26,79.8,9.85,0.7,2.289204801,,
2001,1,5,32.8,21.2,26.5,79.3,20.13,1.1,4.075709136,,
2001,1,6,33.3,23,26.2,87.3,12.33,0.4,2.636927171,,
2001,1,7,32.5,23.1,26.8,85.8,15.5,0.7,3.232045163,,
2001,1,8,33.9,22.2,26.6,86.4,15.37,0.5,3.205005617,,
2001,1,9,34.7,23.1,28.1,76.1,21.08,0.8,4.395243459,,
2001,1,10,34.2,22.5,26.5,83.4,19.01,0.8,3.902562894,,
2001,1,11,32.8,22,26.4,85.8,17.2,0.7,3.49523506,,
2001,1,12,31.5,24.4,26.6,88.7,10.88,0.4,2.369179045,,
2001,1,13,31.3,24,26.9,85.6,12.12,0.6,2.630948053,,
2001,1,14,32.4,23.5,26.1,88.4,13.13,0.7,2.783371746,,
2001,1,15,32.1,23.7,26.8,79.8,16.17,1.9,3.656487549,,
2001,1,16,31.6,22.5,26.6,74.6,13.52,1.6,3.274210815,,
2001,1,17,29.8,23.1,25.3,82.7,8.85,0.9,2.123940307,,
2001,1,18,28.2,22.5,24.9,90.6,4.04,0.7,1.170019555,,
2001,1,19,28,24.1,25.2,88.3,4.36,1.4,1.375662628,,
2001,1,20,32.5,22.4,27,80.1,13.93,1.7,3.246697406,,
2001,1,21,31.1,23.5,26.5,84.3,14.11,1.2,3.04194178,,
2001,1,22,32.1,22.6,26.5,86.1,16.38,0.5,3.327862521,,
2001,1,23,33.5,22.5,27.5,77.8,20.54,1.3,4.311606467,,
2001,1,24,34,22.7,27.4,81.6,16.77,0.4,3.481588042,,
2001,1,25,33,24.5,26.8,87.1,14.44,0.6,3.067526059,,
2001,1,26,33.6,23.3,27.2,86.1,17.48,0.4,3.601557346,,
2001,1,27,33.5,23.5,26.2,89.3,13.71,1,2.92464749,,
2001,1,28,33.8,22.6,27.5,78.8,21.4,1.3,4.455231997,,
2001,1,29,33.7,22.8,28.1,71.8,19.63,1.5,4.368183995,,
2001,1,30,33.3,22.5,27.6,72.7,16.9,1,3.706909417,,
2001,1,31,30.1,22.8,26.2,81.7,7.4,0.3,1.762517859,,
2001,2,1,32.1,23,27.2,75.2,11.72,0.3,2.544133511,,
2001,2,2,33.4,23.1,27.7,78,15.54,0.3,3.234144552,,
2001,2,3,33.3,23.5,26.7,84.9,14.73,0.7,3.136876783,,
2001,2,4,32.6,23.1,26.9,80.5,16.88,1.3,3.634537257,,
2001,2,5,34,21.3,27.4,76.4,19.66,0.9,4.077680243,,
2001,2,6,34.1,23,28,76,20.21,1.2,4.325020099,,
2001,2,7,33.5,22.5,27.4,77.2,18.22,1.2,3.923418935,,
2001,2,8,34,23.1,27.7,75.9,15.78,1,3.534903276,,
2001,2,9,33.5,22.8,28,69.2,20.14,1.2,4.359394623,,
2001,2,10,34,23.8,27.9,73.8,18.54,0.4,3.808634682,,
2001,2,11,34.3,23.7,28.4,75.1,21.15,1,4.476962728,,
2001,2,12,34.9,23.5,28.1,78.5,18.73,0.8,4.004851775,,
2001,2,13,34,23,27.4,82.1,15.44,0.4,3.253782516,,
2001,2,14,32.9,23.6,27.4,76.7,13.1,1.7,3.276700369,,
2001,2,15,34.4,23,28.7,63.9,22.77,2.9,5.682998298,,
2001,2,16,34.1,24.4,28.7,63.5,22.38,2.4,5.474784254,,
2001,2,17,33.3,24,28,66.5,22.1,2.2,5.155254837,,
2001,2,18,34.9,21,27.3,71.4,21.2,1.1,4.473663941,,
2001,2,19,35,21.6,27.6,73.1,22.04,1.3,4.688680206,,
2001,2,20,34.6,22.3,27.9,73.3,19.52,1.5,4.358674576,,
2001,2,21,35,22.5,28,75.9,21.17,1.3,4.549285812,,
2001,2,22,35.7,22.4,28.1,73.3,20.92,1.5,4.663106575,,
2001,2,23,35.4,21.9,28.1,76,21.07,1.4,4.56868177,,
2001,2,24,35.8,22.9,28.3,72.3,20.94,1.6,4.751596948,,
2001,2,25,35.3,21,27.8,74.4,21.79,1.4,4.667368366,,
2001,2,26,36.4,21.6,28.1,70.3,23.39,1.8,5.25053614,,
2001,2,27,35.4,22,28.4,68.7,23.49,2.3,5.421612193,,
2001,2,28,35.2,21.3,28.4,66.1,23.95,2.6,5.634966551,,
2001,3,1,35,21.8,28.6,66.1,22.56,2.8,5.520720434,,
2001,3,2,35.4,24.3,29.3,66.4,22.9,2.7,5.694942512,,
2001,3,3,35,23,29,68.7,20.98,2.4,5.100383476,,
2001,3,4,35.3,23,28.8,66.9,22.97,2.3,5.444446208,,
2001,3,5,31.2,25,27.9,69.3,9.37,2.1,3.101219092,,
2001,3,6,33.3,24.9,28.6,69.2,11.62,1.8,3.391526661,,
2001,3,7,35.4,23.6,28.5,75.8,20.45,2.1,4.733359526,,
2001,3,8,34,24.4,26.5,85.4,12.51,1.4,2.898608324,,
2001,3,9,33.2,23.3,26.8,86.3,13.25,1,2.90413707,,
2001,3,10,32.2,24,26.9,85.3,15.53,1.4,3.335722321,,
2001,3,11,32.8,23.4,27.3,82.1,15.29,1.2,3.353501739,,
2001,3,12,34.8,23.6,28.3,76.7,20.46,1.2,4.425943055,,
2001,3,13,34.2,23.4,27.5,79.5,18.13,1.7,4.046984508,,
2001,3,14,35,23.4,27.9,81,14.59,0.9,3.287354955,,
2001,3,15,34.7,23.7,27.9,79.1,20.64,2,4.573497376,,
2001,3,16,32.4,23.6,27.1,81.2,15.03,1.3,3.333378608,,
2001,3,17,34.3,23.1,28.6,75.9,23.2,1.4,4.896511027,,
2001,3,18,34.4,24.5,29.1,75,22.45,1.6,4.916555937,,
2001,3,19,33.1,24.6,28.1,80.9,19.29,1.5,4.156010975,,
2001,3,20,31,23.3,26.3,88.3,12.45,1,2.664529429,,
2001,3,21,33,23.5,28.2,80.8,22.43,1.5,4.629364646,,
2001,3,22,34.3,23.9,27.7,83.9,21.84,1.2,4.520936095,,
2001,3,23,34.2,24,27.1,88.2,16.53,0.9,3.491512413,,
2001,3,24,32.4,23.9,27.8,84,18.57,1,3.852509315,,
2001,3,25,33.6,25,28.2,82.3,22.69,1.3,4.71614662,,
2001,3,26,32,24.7,27.8,83.9,15.4,1,3.322752642,,
2001,3,27,28.7,25.2,25.8,92.7,3.33,0.7,1.021305129,,
2001,3,28,31.9,23.8,27.2,86.9,18.86,1.8,3.854046746,,
2001,3,29,31.2,24.6,26.2,90.9,9.87,0.8,2.190827009,,
2001,3,30,32.9,24.1,27.1,88.2,19.13,1,3.899841594,,
2001,3,31,34.5,23.7,28.1,84.9,21.91,1.1,4.535799683,,
2001,4,1,33.1,24.2,27.7,86.6,20.34,1,4.164348563,,
2001,4,2,33.2,23.8,28,84.4,22.63,1.1,4.59025954,,
2001,4,3,33.3,24.6,27.2,88.1,13.79,1.1,3.011928281,,
2001,4,4,33.2,23.6,27.1,88.3,17.55,0.7,3.615302872,,
2001,4,5,33.5,24,27.3,88.5,15.65,1.3,3.335815754,,
2001,4,6,33.6,23.5,26.5,90.7,11.97,0.5,2.582841029,,
2001,4,7,34,23.3,28.4,82.7,22.96,0.9,4.690005338,,
2001,4,8,33.3,25.2,28.5,83.2,19.2,1.2,4.097384442,,
2001,4,9,33.7,24,28.1,85.5,18.87,1.3,3.98335093,,
2001,4,10,33,24.4,28,84.6,22.42,1.3,4.573213784,,
2001,4,11,34.6,22.7,28.1,82,22.01,1,4.544697247,,
2001,4,12,34.1,24.4,29.1,81.5,22.74,0.9,4.728864215,,
2001,4,13,35.2,23.1,27.3,81.5,21.04,1.1,4.41329318,,
2001,4,14,34.4,23.5,27.8,83,20.33,0.7,4.20714591,,
2001,4,15,34.6,24.4,28.4,80.9,19.26,0.5,4.041068651,,
2001,4,16,35.2,24.5,29,79.1,21.35,1.1,4.601152487,,
2001,4,17,34.6,24.3,27.3,85.9,17.47,0.8,3.705245971,,
2001,4,18,34.4,23.5,28.2,84.6,24.24,1.1,4.936628751,,
2001,4,19,34.6,24.5,29.3,83.3,25,1,5.176324464,,
2001,4,20,34,25.6,29.7,83.2,23.28,1.1,4.900280449,,
2001,4,21,34,26,29.6,82.1,22.56,1.3,4.815736959,,
2001,4,22,34.5,25.6,29.7,81,22.04,0.9,4.695545513,,
2001,4,23,32.7,26.1,28.7,85.5,18.51,1.4,3.967132826,,
2001,4,24,34.8,25,28.3,85,19.11,0.9,4.083643602,,
2001,4,25,33.2,24.7,27.8,87.3,19.72,0.9,4.069148939,,
2001,4,26,34,24.2,26.8,90.1,15.15,1.1,3.213006981,,
2001,4,27,33.2,24.2,26.9,89.6,18.04,0.8,3.699395922,,
2001,4,28,32.9,24.1,28.3,85.1,20.57,0.9,4.224695464,,
2001,4,29,31.1,25,27.1,88.7,11.44,1.5,2.578645191,,
2001,4,30,32.8,24.3,28.4,83.7,23.16,1,4.692986606,,
2001,5,1,30.4,25,27.4,88.4,9.84,0.5,2.210080296,,
2001,5,2,31.9,23.6,27.1,89.1,10.3,0.7,2.30449527,,
2001,5,3,33.8,24.2,27.7,88.5,13.06,0.9,2.880760323,,
2001,5,4,32.5,24.5,27.7,87.7,11.59,0.7,2.583394361,,
2001,5,5,34,25.5,28.1,86.7,19.89,1.9,4.229278585,,
2001,5,6,33.3,24,28.8,80.7,22.81,1,4.685984613,,
2001,5,7,34.2,25.2,27.1,88.7,14.6,0.7,3.14987952,,
2001,5,8,31.8,23.6,27.2,86.4,17.95,1.1,3.672548539,,
2001,5,9,33.1,24.5,28.6,82.2,20.19,0.8,4.197238189,,
2001,5,10,33.6,25.5,29.4,83.2,20.14,1,4.293424674,,
2001,5,11,33,26,29.2,84.8,17.67,0.8,3.796854994,,
2001,5,12,33.2,25.6,29.2,82.1,19.75,0.9,4.195671409,,
2001,5,13,34,25.5,29.3,82.3,20.26,0.8,4.309777636,,
2001,5,14,33.8,25.3,29.6,83.1,20.73,0.7,4.375447215,,
2001,5,15,33.2,25.3,29.1,83.3,22.65,1.3,4.721323415,,
2001,5,16,33.3,25.2,29,83.3,17.35,1.3,3.806901323,,
2001,5,17,32.6,26,29.1,84.9,12.13,0.7,2.76783107,,
2001,5,18,34.1,25.9,29.7,82.6,20.42,0.9,4.384454119,,
2001,5,19,33.8,25.8,29.6,82.8,20.1,1.1,4.329880822,,
2001,5,20,31.8,26.1,28.7,86.4,14.12,0.9,3.105033748,,
2001,5,21,33.1,26.2,29.2,84.6,17.57,1.3,3.848237711,,
2001,5,22,33.3,25.1,28.9,83.7,17.43,0.8,3.739654225,,
2001,5,23,33,25.5,28.1,84.2,16.33,1.1,3.556649273,,
2001,5,24,31.5,23.5,27.4,87.8,15.95,0.7,3.291919993,,
2001,5,25,29.3,25,26.2,90.9,7.33,0.6,1.72536351,,
2001,5,26,33.6,23.6,28.3,83.5,20.28,1.3,4.247004616,,
2001,5,27,33.7,25.2,29.1,79.7,22.04,0.8,4.599733304,,
2001,5,28,32.5,24.7,28,84.5,19.01,1.5,4.003048738,,
2001,5,29,33.3,23.5,28,81.4,19.97,0.7,4.104738894,,
2001,5,30,33,25.3,28.8,82.2,17.37,0.6,3.694325051,,
2001,5,31,33.8,24.5,29.2,81.4,21.22,1,4.468040738,,
2001,6,1,35.1,25.8,28.8,82.5,21.68,0.9,4.627666153,,
2001,6,2,32.7,24.3,27.9,85.6,19.48,1.1,4.025406448,,
2001,6,3,32.4,24,26.5,88,12.39,0.9,2.699787447,,
2001,6,4,32.6,23.7,28,82.8,20.22,1,4.153576835,,
2001,6,5,32.4,25,28.5,82.7,20.79,0.8,4.277530932,,
2001,6,6,32.6,24.5,27.9,84.4,17.6,0.8,3.687244228,,
2001,6,7,30.3,25.2,26.2,90.6,10.44,1.2,2.309237365,,
2001,6,8,32.6,23.3,27.2,83.9,12.93,0.1,2.713724775,,
2001,6,9,32.5,23.2,28,81.7,21.77,0.4,4.327643584,,
2001,6,10,33.7,24.4,28.9,80.3,20.98,0.5,4.325406247,,
2001,6,11,34,25.3,28.7,84.7,15.25,0.6,3.334338945,,
2001,6,12,34.1,25.5,29.3,78.6,21.53,0.7,4.52965513,,
2001,6,13,33.7,23.9,28.7,78.5,23.51,0.7,4.77580799,,
2001,6,14,32.7,24.3,28.4,83.1,18.53,1,3.900363565,,
2001,6,15,32.6,24.5,28.1,82,16.63,0.9,3.563837007,,
2001,6,16,32.8,24.5,27.8,83.7,17.11,0.9,3.626405339,,
2001,6,17,32.3,23.8,27.2,84.6,13.89,0.5,2.954445725,,
2001,6,18,28.1,22.6,24.9,93.2,3.34,0.8,1.019847252,,
2001,6,19,32.3,22.8,27.2,83.6,18.97,0.4,3.799735968,,
2001,6,20,30.8,23.5,26.6,88.8,11.06,0.7,2.406860238,,
2001,6,21,32,23.6,27.3,88.3,15.6,1,3.255617716,,
2001,6,22,29.6,23,25.5,94,6.9,1.2,1.603557497,,
2001,6,23,32.3,23.7,27.6,86.5,13.34,0.5,2.859946721,,
2001,6,24,33.1,24.1,28.5,83.5,18.98,0.6,3.940662539,,
2001,6,25,29.7,24.5,26.5,89.5,6.78,0.8,1.679171409,,
2001,6,26,32.2,23,27.4,87.6,17.33,1.4,3.572145068,,
2001,6,27,32.6,22,27.2,84.3,17.24,0.5,3.510137214,,
2001,6,28,33,24.2,28.2,85.3,16.29,1,3.492362696,,
2001,6,29,31.5,23.3,26.6,84.6,11.58,0.8,2.571260478,,
2001,6,30,32.2,23.5,27.7,83,19.32,0.8,3.941376275,,
2001,7,1,32.6,23.8,27.9,85.5,19.8,0.8,4.043243989,,
2001,7,2,31.3,25.2,28,86.4,10.23,1,2.39821286,,
2001,7,3,32.7,24.5,27.8,82.9,13.94,1.5,3.202642559,,
2001,7,4,31.4,23.8,26.3,89.8,9.23,0.7,2.087275296,,
2001,7,5,32.7,24,28.1,84.7,19.32,0.8,3.982257919,,
2001,7,6,33.3,24.2,28.6,78.3,21.18,1.3,4.487373707,,
2001,7,7,32.8,22.9,27.8,81.1,17.46,0.8,3.654243126,,
2001,7,8,32.6,24.6,28.1,81.6,15.01,0.7,3.25305969,,
2001,7,9,33.6,23.5,28,81.7,17.74,0.5,3.694806392,,
2001,7,10,33.2,24.2,28.5,84.6,18.78,0.7,3.920747567,,
2001,7,11,32.7,25.3,27.8,86.3,14.3,0.8,3.11059207,,
2001,7,12,31.3,23.7,26.8,88,10.95,0.7,2.413648608,,
2001,7,13,33.1,24.2,27.9,85.3,19.56,0.8,4.035343779,,
2001,7,14,31,23.7,26.3,91.7,8.18,0.7,1.87466605,,
2001,7,15,32.9,23.5,26.7,87.3,18.38,1.9,3.78959539,,
2001,7,16,32.6,22.7,27.5,83.9,21.51,0.7,4.287694455,,
2001,7,17,33.7,24,28.3,83.1,22.85,1,4.679325533,,
2001,7,18,33.1,24.1,28.4,82.5,22.28,0.7,4.527477911,,
2001,7,19,33,23.5,28.1,82.1,23.48,0.8,4.707034967,,56
2001,7,20,33,24.1,28.4,82.5,22.17,0.9,4.524840872,,
2001,7,21,32.6,24.1,28.3,83.5,18.47,0.6,3.823184248,,
2001,7,22,33.9,24,28.4,82.7,20.54,0.9,4.285498902,,
2001,7,23,33.5,24.5,28.4,83.3,24.02,1.1,4.898275287,,
2001,7,24,31.2,24.3,26.9,87.5,15.03,1.2,3.160838771,,
2001,7,25,32.2,24.1,28.1,83.8,21.37,1.2,4.351730424,,
2001,7,26,32.6,22.4,27.7,82.8,21.05,1,4.243202154,,
2001,7,27,32.7,24.5,27.9,84.3,20.67,1.1,4.24958301,,
2001,7,28,33.5,24.5,28.6,83.7,20.28,1,4.246895195,,
2001,7,29,31.6,24.6,27.6,84.9,19.3,1.5,3.982307248,,
2001,7,30,33.4,24,28.3,81.8,22.95,1,4.687591312,,
2001,7,31,28.4,23.3,24.8,93.5,5.33,0.7,1.328391643,,
2001,8,1,32.3,22.3,27.1,84.4,21.94,1.1,4.339099803,,
2001,8,2,32.4,24.2,26.4,89.4,11.83,0.7,2.565415412,,
2001,8,3,32.4,23.3,26.9,83,15.69,0.8,3.306933314,,
2001,8,4,32.9,23.2,25.7,86.7,16.08,1.1,3.336538907,,
2001,8,5,26.5,22.9,23.9,94.7,3.09,0.9,0.948738881,,
2001,8,6,31.6,22.1,25.5,89.1,17.02,1,3.370510849,,
2001,8,7,33.1,23,27.2,85.8,15.61,0.4,3.247369192,,
2001,8,8,32.7,23.3,27.6,84.3,21.28,0.7,4.273463893,,
2001,8,9,32.9,23.9,28.2,83.6,20.58,0.7,4.206060215,,
2001,8,10,33,24.8,27.7,86.2,13.55,1.1,3.014945392,,
2001,8,11,32.7,23.6,27.9,84.5,17.79,0.9,3.712510093,,
2001,8,12,33.6,23.5,28.3,83.3,18.72,0.7,3.906876329,,
2001,8,13,32.7,24.6,28.1,85,13.42,0.4,2.903056912,,
2001,8,14,33.8,23.9,28.1,82.6,17.64,0.5,3.696920957,,
2001,8,15,33.1,24.3,28.2,83.8,21.75,1.4,4.490247826,,
2001,8,16,33,24,28,81.9,20.73,1.7,4.367908183,,
2001,8,17,33.5,23.5,28.3,82.7,20.25,1.5,4.269613428,,
2001,8,18,33.3,25,28.7,83.2,19.86,1.4,4.235087684,,
2001,8,19,33.5,25.5,28.7,81.8,16.22,1.1,3.612122655,,
2001,8,20,32,25,27.6,85.9,11.78,1,2.676569778,,
2001,8,21,31.2,24.9,27.4,87.7,9.97,1.1,2.324494952,,
2001,8,22,31,23.2,26.9,87.9,9.39,1.5,2.235451145,,
2001,8,23,33.2,24.3,27.9,85.1,10.88,0.7,2.505135559,,
2001,8,24,32,24.8,27.7,83.9,12.14,0.8,2.733945017,,
2001,8,25,33.4,23.7,28.2,80.1,19.39,1.2,4.123193102,,
2001,8,26,33.3,23.8,27.8,82.5,16.81,1.3,3.658090346,,
2001,8,27,32.2,23.2,27.5,85.3,15.63,1.6,3.370497115,,
2001,8,28,32.7,24.2,27.8,84.2,15.96,0.8,3.398845333,,
2001,8,29,29,22.8,25.5,92.4,7.24,0.3,1.652741162,,
2001,8,30,31.7,24.1,27.1,87.9,14.11,0.7,2.98022573,,
2001,8,31,33.4,23,27.9,84.4,16.59,0.5,3.469287164,,
2001,9,1,33.2,24.5,28.2,83.5,18.07,0.8,3.810118989,,
2001,9,2,30.7,24.3,26.4,88.7,11.53,1,2.516021953,,
2001,9,3,30.8,23.4,25.4,92.9,8.42,0.9,1.881343768,,
2001,9,4,31.6,22.5,26.3,85.8,17.88,1.1,3.601228887,,
2001,9,5,30.2,23.8,26.2,90.1,15.77,1.2,3.16845799,,
2001,9,6,32.4,23.1,27.5,84.5,21.39,1,4.287380373,,
2001,9,7,32.6,24.7,27.2,86.9,18.26,1.1,3.778722103,,
2001,9,8,32.5,23.3,27.2,86.8,21.75,1.4,4.330512405,,
2001,9,9,32.6,23.5,27.7,85,20.41,1.5,4.180084654,,
2001,9,10,29.7,24,26.6,86.8,9.09,0.5,2.060781588,,
2001,9,11,32.8,24,27.9,83.2,17.13,1.1,3.65540909,,
2001,9,12,34,24.5,28.2,84.3,19.53,0.7,4.08595612,,
2001,9,13,32.6,23.6,27.8,83.3,18.82,0.9,3.890577391,,
2001,9,14,34,23.4,27.7,83.5,19.74,0.9,4.101202177,,
2001,9,15,34.5,23.3,27.8,84.6,21.03,1,4.352531515,,
2001,9,16,32.9,24.5,27.4,84.5,17.4,1.2,3.694705141,,
2001,9,17,32.2,22.8,26.8,86.9,20.41,1.7,4.067659105,,
2001,9,18,30,24.1,26.8,86,14.97,1.2,3.134298593,,
2001,9,19,32.6,24.2,27.4,83.2,21.85,1.5,4.461847368,,
2001,9,20,31.4,24,27.1,83.4,13.51,1.3,3.014331981,,
2001,9,21,32.8,23.4,27.7,82.1,20.59,1.4,4.261898477,,
2001,9,22,32.2,23.7,27.5,84.3,22.9,1.5,4.575866735,,
2001,9,23,32,24,27.6,83.3,17.5,1.1,3.673371373,,
2001,9,24,32.2,24.5,27,86.6,15.9,1.2,3.364215791,,
2001,9,25,33,23.8,28.2,82.8,23.6,1,4.758090139,,
2001,9,26,32.8,24.7,26.9,85.3,16.98,0.9,3.560554105,,
2001,9,27,28.2,22.7,25,91,6.57,0.3,1.537023881,,
2001,9,28,33.1,23,27.9,82.1,17.34,0.6,3.609847289,,
2001,9,29,33,24.5,28.3,80.4,13.06,0.3,2.833581524,,
2001,9,30,28.7,24.7,24.8,91.8,5.51,0.7,1.389088294,,
2001,10,1,30.5,22.1,25.4,89.4,11.4,0.7,2.403832636,,
2001,10,2,31.7,23.5,26.6,88,15.58,0.7,3.204319734,,
2001,10,3,32,23.7,27.5,85,18.49,0.8,3.777708191,,
2001,10,4,34.1,24.6,28.7,82.3,20.23,0.8,4.258892409,,
2001,10,5,30,23.5,26.5,86.9,8.82,0.7,2.041706546,,
2001,10,6,33.2,23.7,28.2,81.3,19.08,0.6,3.94290059,,
2001,10,7,32.7,23.6,27.3,83.5,16.42,0.9,3.469976071,,
2001,10,8,30.7,21.9,26.3,88.5,10.22,0.4,2.215136874,,
2001,10,9,33.6,22.5,28.4,82.3,22.15,0.7,4.484010307,,
2001,10,10,33.2,24.5,28.2,83.2,14.62,1,3.247629475,,
2001,10,11,31.3,24.7,26.3,89.1,7.08,0.5,1.705712079,,
2001,10,12,31.4,23.3,26.3,88,13.39,1.4,2.865038994,,
2001,10,13,32,23.5,27.3,84.8,18.58,1,3.799546453,,
2001,10,14,33,24.4,28.3,82.7,21.44,1,4.414803801,,
2001,10,15,30.5,25.4,26.5,90,8.16,0.6,1.896687503,,
2001,10,16,29.5,24.4,25.3,93.9,6.87,0.9,1.596377959,,
2001,10,17,31.2,23.2,26.4,88,16.67,1,3.372257902,,
2001,10,18,31.6,24.2,27.2,86.9,15.74,0.7,3.271879612,,
2001,10,19,28.4,24.3,26.1,92.9,6.56,0.3,1.546642824,,
2001,10,20,33,23.4,27.5,83.9,21.49,0.8,4.331437742,,
2001,10,21,32.9,23.7,26.6,87.6,15.15,0.7,3.173406584,,
2001,10,22,32,24.5,27.6,86.7,16.51,0.8,3.447415478,,
2001,10,23,31.7,24.5,27.5,87.4,13.18,0.4,2.812022654,,
2001,10,24,29.8,23.3,26.8,89.7,15.27,1.9,3.099037906,,
2001,10,25,32.6,24.3,27.8,84.1,18.91,0.7,3.89561152,,
2001,10,26,31.6,23.5,27.3,85.9,18.11,0.8,3.679162377,,
2001,10,27,32.1,24.9,26.7,90.2,10.52,0.4,2.312832113,,
2001,10,28,33.2,23.5,26.9,88.5,16.65,0.4,3.432538043,,
2001,10,29,31.8,24.1,26.3,91.4,13.81,0.5,2.869894211,,
2001,10,30,31.9,23.6,27.1,85.8,15.74,0.3,3.231101396,,
2001,10,31,32.7,23.2,27.7,83.6,17.66,0.7,3.65621789,,
2001,11,1,32.2,25,27.4,87,14.52,0.6,3.088767728,,
2001,11,2,27.8,24.4,24.9,94.7,3.18,0.3,0.936209986,,
2001,11,3,31.6,23,26.8,87,17.8,0.7,3.582817598,,
2001,11,4,31,24.2,27.3,87.1,19.22,1,3.859673469,,
2001,11,5,32.7,24.3,26.4,90.1,13.6,0.7,2.875972271,,
2001,11,6,33,23.1,26.1,90.7,16.82,0.9,3.409222644,,
2001,11,7,34.3,24.2,27.9,84.2,19.86,0.7,4.138531256,,
2001,11,8,32.2,24.2,26.6,90.5,11.02,0.3,2.386481804,,
2001,11,9,31.6,23.4,26.7,86,12.54,0.3,2.64950918,,
2001,11,10,33.4,23.7,27.1,88,14.41,0.3,3.037803706,,
2001,11,11,33,24.2,27.9,82.7,14.78,0.5,3.164324817,,
2001,11,12,33.4,24.1,28,81.9,16.44,0.5,3.471820002,,
2001,11,13,34.2,24.1,28.1,84.7,16.89,0.4,3.565921509,,
2001,11,14,32.5,25,27.7,85.8,17.4,0.5,3.614300916,,
2001,11,15,32.9,22.6,26.4,89.7,16.11,0.7,3.295303821,,
2001,11,16,30.2,24,26.2,87.5,14.29,1,2.968079355,,
2001,11,17,28.9,23.6,26,88.5,5.63,0.4,1.432669245,,
2001,11,18,28.6,23.8,25.9,89.9,4.26,0.3,1.173865273,,
2001,11,19,31.5,23.2,26.9,82.9,17.24,0.9,3.545418353,,
2001,11,20,32.1,23.4,27.1,78.3,17.62,1.4,3.806893233,,
2001,11,21,33.1,22.6,27,80.5,18.51,1,3.850925066,,
2001,11,22,33.4,22.6,27.5,76.5,20.55,1.2,4.305438595,,
2001,11,23,33,22.8,27.4,77.4,18.39,0.8,3.826598309,,
2001,11,24,33.5,23.9,27.7,77.8,15.65,0.5,3.332742072,,
2001,11,25,32.8,23,27.5,74.3,20.62,1.3,4.35266641,,
2001,11,26,33,23.1,27.6,70.7,18.5,1.3,4.100551517,,
2001,11,27,33.4,25.1,28.2,67.1,17.25,1.1,3.96898945,,
2001,11,28,33.5,22.9,27.9,71.2,17.94,1.2,3.993906066,,
2001,11,29,35,22.8,28,78.8,20.54,1.1,4.365818228,,
2001,11,30,32.3,24.5,27.1,83,13.56,1.1,3.034390044,,
2001,12,1,34.2,23.8,27.7,83.4,19.89,1.2,4.186543831,,
2001,12,2,32.9,23.4,25.7,89.4,12.68,0.5,2.677952768,,
2001,12,3,33.6,23.2,27.6,82.9,18.03,0.6,3.739684749,,
2001,12,4,33,22.2,27.2,81.9,20.25,0.6,4.057175335,,
2001,12,5,33.4,22.3,27.4,83,19.89,0.6,4.023880495,,
2001,12,6,33,23.5,27.6,83.4,20.58,0.9,4.195916675,,
2001,12,7,33.4,23.3,26.7,85.5,15.84,0.7,3.322640944,,
2001,12,8,33.9,22.3,27.4,83.1,17.26,0.4,3.558213312,,
2001,12,9,34.1,22.4,27.7,77.9,20.2,0.9,4.199261179,,
2001,12,10,33.6,22.9,27.9,76,19.99,0.8,4.143881742,,
2001,12,11,33.8,22.8,27.4,78.8,17.22,0.7,3.631609817,,
2001,12,12,32.7,22.3,27.5,80.1,14.34,0.4,3.020484935,,
2001,12,13,34,22.6,27.9,75.7,21,1.4,4.488332458,,
2001,12,14,32.4,23.4,27.5,77.4,16.06,2,3.75794242,,
2001,12,15,28,24.5,25.8,86.9,4.8,0.7,1.365984156,,
2001,12,16,29.5,23.6,25.9,88.5,8.75,1,2.025433025,,
2001,12,17,32.6,23.7,26.9,84.8,12.39,1.5,2.859381793,,
2001,12,18,32.4,23.5,27.7,79.3,17.41,2.1,3.92687542,,
2001,12,19,33.6,24.5,28.4,72.1,21.12,2.1,4.854366612,,
2001,12,20,33,23.1,28,71.7,19.42,2,4.470555315,,
2001,12,21,33,24,28.1,71.6,16.42,1.8,3.992597763,,
2001,12,22,28.8,24,25.1,89.2,4.46,1.1,1.324847112,,
2001,12,23,27.4,23,24.8,87.8,4.6,1.8,1.471049115,,
2001,12,24,32,23.9,26.9,77.4,13.17,2.2,3.370343087,,
2001,12,25,31.8,23,27,75.5,19.62,2.4,4.383676153,,
2001,12,26,32.9,23.5,27.3,72.7,19.92,2,4.516058271,,
2001,12,27,32,23.2,26.6,79.1,10.68,1.7,2.776805608,,
